year,FIPS,area_name,age_in_yrs_num,age_in_yrs_char,total,total_male,total_female,nh_white_total,nh_white_male,nh_white_female,nh_black_total,nh_black_male,nh_black_female,hispanic_total,hispanic_male,hispanic_female,nh_asian_total,nh_asian_male,nh_asian_female,nh_other_total,nh_other_male,nh_other_female
2048,113,Dallas County,32,32 yrs,56453,27262,29191,11461,5850,5611,12640,6146,6494,18682,8694,9988,11405,5561,5844,2265,1011,1254
2048,113,Dallas County,33,33 yrs,55798,26936,28862,11352,5796,5556,12643,6162,6481,18336,8487,9849,11264,5503,5761,2203,988,1215
2048,113,Dallas County,34,34 yrs,54970,26497,28473,11194,5709,5485,12584,6146,6438,18001,8289,9712,11065,5400,5665,2126,953,1173
2048,113,Dallas County,35,35 yrs,54090,26043,28047,11018,5619,5399,12493,6114,6379,17717,8113,9604,10815,5276,5539,2047,921,1126
2048,113,Dallas County,36,36 yrs,53202,25529,27673,10879,5543,5336,12273,5989,6284,17517,7992,9525,10550,5111,5439,1983,894,1089
2048,113,Dallas County,37,37 yrs,52310,25048,27262,10744,5468,5276,12045,5883,6162,17346,7882,9464,10266,4948,5318,1909,867,1042
2048,113,Dallas County,38,38 yrs,49850,23788,26062,8093,4186,3907,12358,6036,6322,18534,8298,10236,9074,4459,4615,1791,809,982
2048,113,Dallas County,39,39 yrs,49897,23618,26279,7936,4041,3895,12592,6064,6528,18589,8440,10149,9022,4313,4709,1758,760,998
2048,113,Dallas County,40,40 yrs,50767,24225,26542,8012,4055,3957,12806,6329,6477,19098,8707,10391,9044,4310,4734,1807,824,983
2048,113,Dallas County,41,41 yrs,49976,23822,26154,7933,4131,3802,12847,6378,6469,18983,8624,10359,8667,4035,4632,1546,654,892
2048,113,Dallas County,42,42 yrs,49040,23198,25842,7730,3988,3742,12638,6122,6516,18588,8338,10250,8549,4072,4477,1535,678,857
2048,113,Dallas County,43,43 yrs,47688,22511,25177,7720,3973,3747,12232,5906,6326,18147,8121,10026,8255,3925,4330,1334,586,748
2048,113,Dallas County,44,44 yrs,46629,22121,24508,7611,3897,3714,11942,5709,6233,17615,7915,9700,8145,4022,4123,1316,578,738
2048,113,Dallas County,45,45 yrs,45571,21455,24116,7417,3837,3580,11701,5599,6102,17293,7743,9550,7928,3718,4210,1232,558,674
2048,113,Dallas County,46,46 yrs,45906,21685,24221,7600,3911,3689,11876,5736,6140,17863,8044,9819,7446,3484,3962,1121,510,611
2048,113,Dallas County,47,47 yrs,46160,21860,24300,7788,4081,3707,11674,5651,6023,17692,7922,9770,7883,3731,4152,1123,475,648
2048,113,Dallas County,48,48 yrs,45179,21146,24033,7808,3993,3815,11941,5670,6271,17084,7685,9399,7239,3284,3955,1107,514,593
2048,113,Dallas County,49,49 yrs,43404,20336,23068,7892,4072,3820,11454,5496,5958,16280,7143,9137,6671,3164,3507,1107,461,646
2048,113,Dallas County,50,50 yrs,42807,20153,22654,7930,4086,3844,11596,5635,5961,15740,6932,8808,6419,3012,3407,1122,488,634
2048,113,Dallas County,51,51 yrs,42716,19873,22843,8312,4257,4055,11632,5532,6100,15369,6816,8553,6375,2813,3562,1028,455,573
2048,113,Dallas County,52,52 yrs,42615,19942,22673,8244,4202,4042,11681,5685,5996,15260,6621,8639,6375,2931,3444,1055,503,552
2048,113,Dallas County,53,53 yrs,43360,20600,22760,8551,4420,4131,12326,5878,6448,15014,6740,8274,6398,3064,3334,1071,498,573
2048,113,Dallas County,54,54 yrs,42540,19940,22600,8344,4306,4038,12234,5798,6436,14697,6562,8135,6282,2812,3470,983,462,521
2048,113,Dallas County,55,55 yrs,41699,19574,22125,8048,4131,3917,12716,5978,6738,14627,6558,8069,5350,2481,2869,958,426,532
2048,113,Dallas County,56,56 yrs,41143,19437,21706,8237,4172,4065,12108,5782,6326,14368,6496,7872,5599,2593,3006,831,394,437
2048,113,Dallas County,57,57 yrs,41525,19683,21842,8420,4281,4139,11898,5576,6322,14634,6640,7994,5723,2769,2954,850,417,433
2048,113,Dallas County,58,58 yrs,40710,19350,21360,8484,4365,4119,11251,5139,6112,14359,6708,7651,5812,2756,3056,804,382,422
2048,113,Dallas County,59,59 yrs,39272,18552,20720,8224,4024,4200,10304,4697,5607,14062,6782,7280,5996,2743,3253,686,306,380
2048,113,Dallas County,60,60 yrs,39493,18990,20503,8755,4275,4480,9656,4305,5351,14532,7022,7510,5856,3081,2775,694,307,387
2048,113,Dallas County,61,61 yrs,38981,18299,20682,8984,4305,4679,9004,3992,5012,14553,7064,7489,5790,2684,3106,650,254,396
2048,113,Dallas County,62,62 yrs,39119,18236,20883,9185,4389,4796,8727,3698,5029,14449,6975,7474,6084,2851,3233,674,323,351
2048,113,Dallas County,63,63 yrs,36757,17538,19219,8575,4108,4467,7821,3379,4442,14188,6907,7281,5577,2888,2689,596,256,340
2048,113,Dallas County,64,64 yrs,36358,17008,19350,8150,4036,4114,7421,3173,4248,14079,6806,7273,6139,2726,3413,569,267,302
2048,113,Dallas County,65,65 yrs,37023,17325,19698,8077,3990,4087,7407,3102,4305,14729,7114,7615,6189,2844,3345,621,275,346
2048,113,Dallas County,66,66 yrs,35357,16761,18596,7611,3750,3861,6996,2939,4057,14519,7108,7411,5660,2701,2959,571,263,308
2048,113,Dallas County,67,67 yrs,34510,16101,18409,7306,3566,3740,6913,2860,4053,14706,7150,7556,5139,2314,2825,446,211,235
2048,113,Dallas County,68,68 yrs,33901,16002,17899,6793,3363,3430,6709,2742,3967,14881,7242,7639,5030,2419,2611,488,236,252
2048,113,Dallas County,69,69 yrs,30391,14415,15976,6076,3002,3074,6086,2531,3555,13536,6597,6939,4300,2092,2208,393,193,200
2048,113,Dallas County,70,70 yrs,29639,13964,15675,5824,2839,2985,5672,2296,3376,13851,6731,7120,3938,1943,1995,354,155,199
2048,113,Dallas County,71,71 yrs,28472,13135,15337,5597,2766,2831,5490,2186,3304,13383,6275,7108,3663,1751,1912,339,157,182
2048,113,Dallas County,72,72 yrs,27899,12690,15209,5366,2592,2774,5144,2006,3138,13206,6120,7086,3885,1828,2057,298,144,154
2048,113,Dallas County,73,73 yrs,27649,12800,14849,5417,2629,2788,5032,2012,3020,13300,6253,7047,3625,1781,1844,275,125,150
2048,113,Dallas County,74,74 yrs,25403,11470,13933,5061,2402,2659,4771,1852,2919,12057,5520,6537,3305,1603,1702,209,93,116
2048,113,Dallas County,75,75 yrs,24785,11279,13506,5115,2476,2639,4770,1865,2905,11619,5384,6235,3035,1444,1591,246,110,136
2048,113,Dallas County,76,76 yrs,24188,10939,13249,5273,2500,2773,4727,1843,2884,11096,5063,6033,2890,1446,1444,202,87,115
2048,113,Dallas County,77,77 yrs,23427,10472,12955,5548,2632,2916,4638,1755,2883,10310,4640,5670,2737,1373,1364,194,72,122
2048,113,Dallas County,78,78 yrs,22478,10019,12459,5392,2542,2850,4314,1609,2705,10116,4630,5486,2487,1170,1317,169,68,101
2048,113,Dallas County,79,79 yrs,19754,8976,10778,4879,2283,2596,3769,1473,2296,8733,4042,4691,2237,1127,1110,136,51,85
2048,113,Dallas County,80,80 yrs,18556,8237,10319,4587,2106,2481,3688,1391,2297,8176,3702,4474,1969,989,980,136,49,87
2048,113,Dallas County,81,81 yrs,17176,7544,9632,4419,2040,2379,3462,1274,2188,7500,3416,4084,1693,776,917,102,38,64
2048,113,Dallas County,82,82 yrs,16402,7155,9247,4321,1958,2363,3466,1243,2223,6972,3177,3795,1547,744,803,96,33,63
2048,113,Dallas County,83,83 yrs,16165,7058,9107,4613,2103,2510,3510,1245,2265,6474,2969,3505,1467,709,758,101,32,69
2048,113,Dallas County,84,84 yrs,14814,6384,8430,4591,2011,2580,3166,1100,2066,5598,2582,3016,1376,662,714,83,29,54
2048,113,Dallas County,85,85 yrs,13795,5720,8075,4559,1975,2584,2930,971,1959,5007,2188,2819,1226,564,662,73,22,51
2048,113,Dallas County,86,86 yrs,12524,5126,7398,4378,1833,2545,2707,905,1802,4320,1886,2434,1060,484,576,59,18,41
2048,113,Dallas County,87,87 yrs,11676,4765,6911,4063,1691,2372,2559,837,1722,3951,1726,2225,1041,493,548,62,18,44
2048,113,Dallas County,88,88 yrs,10607,4257,6350,3777,1532,2245,2348,765,1583,3442,1506,1936,987,438,549,53,16,37
2048,113,Dallas County,89,89 yrs,9072,3512,5560,3339,1339,2000,2012,619,1393,2827,1181,1646,851,362,489,43,11,32
2048,113,Dallas County,90,90 yrs,7990,3044,4946,3022,1186,1836,1788,547,1241,2336,950,1386,802,349,453,42,12,30
2048,113,Dallas County,91,91 yrs,6845,2535,4310,2591,972,1619,1542,443,1099,1943,788,1155,736,324,412,33,8,25
2048,113,Dallas County,92,92 yrs,5680,2068,3612,2198,826,1372,1268,359,909,1581,628,953,607,249,358,26,6,20
2048,113,Dallas County,93,93 yrs,4638,1653,2985,1839,660,1179,1032,280,752,1235,489,746,511,220,291,21,4,17
2048,113,Dallas County,94,94 yrs,3565,1201,2364,1426,471,955,787,204,583,915,348,567,422,175,247,15,3,12
2048,113,Dallas County,95,95+ yrs,10678,3435,7243,3872,1174,2698,2516,603,1913,2550,957,1593,1699,694,1005,41,7,34
2049,113,Dallas County,-1,All Ages,3830461,1841163,1989298,710581,352770,357811,839452,396275,443177,1530777,729711,801066,614614,298460,316154,135037,63947,71090
2049,113,Dallas County,0,< 1 yr,55282,28202,27080,9088,4635,4453,9975,5090,4885,24432,12460,11972,8209,4191,4018,3578,1826,1752
2049,113,Dallas County,1,1 yr,54681,27849,26832,8973,4575,4398,9934,5054,4880,24190,12324,11866,8089,4116,3973,3495,1780,1715
2049,113,Dallas County,2,2 yrs,54289,27653,26636,8882,4528,4354,9968,5071,4897,24044,12244,11800,7969,4059,3910,3426,1751,1675
2049,113,Dallas County,3,3 yrs,53849,27392,26457,8768,4470,4298,9995,5073,4922,23900,12163,11737,7832,3975,3857,3354,1711,1643
2049,113,Dallas County,4,4 yrs,53387,27160,26227,8633,4401,4232,10022,5088,4934,23767,12089,11678,7688,3905,3783,3277,1677,1600
2049,113,Dallas County,5,5 yrs,52900,26875,26025,8482,4324,4158,10047,5089,4958,23645,12019,11626,7525,3808,3717,3201,1635,1566
2049,113,Dallas County,6,6 yrs,52410,26603,25807,8342,4248,4094,10061,5101,4960,23507,11923,11584,7373,3736,3637,3127,1595,1532
2049,113,Dallas County,7,7 yrs,51891,26285,25606,8178,4161,4017,10071,5101,4970,23374,11831,11543,7216,3645,3571,3052,1547,1505
2049,113,Dallas County,8,8 yrs,51394,26014,25380,8016,4075,3941,10085,5114,4971,23252,11743,11509,7063,3572,3491,2978,1510,1468
2049,113,Dallas County,9,9 yrs,50893,25704,25189,7849,3986,3863,10097,5114,4983,23139,11662,11477,6908,3482,3426,2900,1460,1440
2049,113,Dallas County,10,10 yrs,50404,25438,24966,7682,3897,3785,10113,5129,4984,23028,11583,11445,6756,3410,3346,2825,1419,1406
2049,113,Dallas County,11,11 yrs,50001,25223,24778,7533,3814,3719,9997,5064,4933,23047,11608,11439,6701,3374,3327,2723,1363,1360
2049,113,Dallas County,12,12 yrs,49596,25046,24550,7388,3734,3654,9882,5013,4869,23063,11633,11430,6640,3349,3291,2623,1317,1306
2049,113,Dallas County,13,13 yrs,49219,24846,24373,7261,3663,3598,9775,4952,4823,23078,11656,11422,6576,3311,3265,2529,1264,1265
2049,113,Dallas County,14,14 yrs,48856,24688,24168,7150,3600,3550,9671,4909,4762,23084,11672,11412,6510,3284,3226,2441,1223,1218
2049,113,Dallas County,15,15 yrs,48507,24511,23996,7074,3568,3506,9572,4852,4720,23068,11677,11391,6444,3243,3201,2349,1171,1178
2049,113,Dallas County,16,16 yrs,49527,24994,24533,7359,3699,3660,9642,4885,4757,23350,11787,11563,6864,3475,3389,2312,1148,1164
2049,113,Dallas County,17,17 yrs,50270,25276,24994,7576,3783,3793,9622,4852,4770,23555,11859,11696,7262,3673,3589,2255,1109,1146
2049,113,Dallas County,18,18 yrs,49611,25005,24606,7277,3676,3601,9279,4712,4567,23308,11707,11601,7538,3832,3706,2209,1078,1131
2049,113,Dallas County,19,19 yrs,48214,24248,23966,6688,3341,3347,8948,4546,4402,22657,11374,11283,7755,3942,3813,2166,1045,1121
2049,113,Dallas County,20,20 yrs,49429,24786,24643,6990,3487,3503,9099,4610,4489,22948,11454,11494,8234,4206,4028,2158,1029,1129
2049,113,Dallas County,21,21 yrs,50706,25229,25477,7408,3685,3723,9576,4801,4775,22812,11318,11494,8685,4374,4311,2225,1051,1174
2049,113,Dallas County,22,22 yrs,52346,25865,26481,8045,3991,4054,10121,5047,5074,22661,11148,11513,9226,4592,4634,2293,1087,1206
2049,113,Dallas County,23,23 yrs,54403,26681,27722,9028,4462,4566,10629,5262,5367,22493,10997,11496,9885,4852,5033,2368,1108,1260
2049,113,Dallas County,24,24 yrs,56279,27513,28766,9881,4908,4973,11091,5471,5620,22356,10873,11483,10494,5113,5381,2457,1148,1309
2049,113,Dallas County,25,25 yrs,58199,28258,29941,10780,5362,5418,11607,5683,5924,22115,10696,11419,11168,5349,5819,2529,1168,1361
2049,113,Dallas County,26,26 yrs,58289,28329,29960,11029,5517,5512,11857,5805,6052,21605,10397,11208,11288,5456,5832,2510,1154,1356
2049,113,Dallas County,27,27 yrs,58168,28211,29957,11119,5597,5522,12084,5891,6193,21071,10077,10994,11397,5507,5890,2497,1139,1358
2049,113,Dallas County,28,28 yrs,58199,28285,29914,11334,5756,5578,12283,6000,6283,20564,9782,10782,11539,5615,5924,2479,1132,1347
2049,113,Dallas County,29,29 yrs,58067,28128,29939,11350,5762,5588,12485,6070,6415,20057,9480,10577,11727,5714,6013,2448,1102,1346
2049,113,Dallas County,30,30 yrs,57897,28034,29863,11448,5841,5607,12652,6142,6510,19581,9205,10376,11777,5751,6026,2439,1095,1344
2049,113,Dallas County,31,31 yrs,57536,27832,29704,11457,5844,5613,12729,6179,6550,19173,8972,10201,11791,5771,6020,2386,1066,1320
2049,113,Dallas County,32,32 yrs,56916,27504,29412,11386,5812,5574,12746,6202,6544,18771,8735,10036,11693,5716,5977,2320,1039,1281
2049,113,Dallas County,33,33 yrs,56316,27168,29148,11288,5768,5520,12766,6217,6549,18404,8513,9891,11590,5656,5934,2268,1014,1254
2049,113,Dallas County,34,34 yrs,55570,26796,28774,11164,5696,5468,12753,6234,6519,18048,8311,9737,11410,5567,5843,2195,988,1207
2049,113,Dallas County,35,35 yrs,54749,26349,28400,11001,5612,5389,12694,6209,6485,17738,8125,9613,11200,5455,5745,2116,948,1168
2049,113,Dallas County,36,36 yrs,53907,25895,28012,10875,5540,5335,12503,6115,6388,17532,7996,9536,10950,5319,5631,2047,925,1122
2049,113,Dallas County,37,37 yrs,53034,25382,27652,10744,5469,5275,12284,5991,6293,17343,7877,9466,10683,5152,5531,1980,893,1087
2049,113,Dallas County,38,38 yrs,52103,24878,27225,10602,5390,5212,12043,5874,6169,17161,7762,9399,10392,4984,5408,1905,868,1037
2049,113,Dallas County,39,39 yrs,49648,23633,26015,7986,4129,3857,12362,6031,6331,18337,8179,10158,9175,4483,4692,1788,811,977
2049,113,Dallas County,40,40 yrs,49706,23465,26241,7817,3978,3839,12617,6073,6544,18399,8317,10082,9122,4337,4785,1751,760,991
2049,113,Dallas County,41,41 yrs,50741,24162,26579,7956,4020,3936,12749,6294,6455,19048,8664,10384,9191,4370,4821,1797,814,983
2049,113,Dallas County,42,42 yrs,49930,23752,26178,7868,4089,3779,12780,6341,6439,18936,8584,10352,8806,4090,4716,1540,648,892
2049,113,Dallas County,43,43 yrs,48982,23124,25858,7671,3951,3720,12569,6086,6483,18532,8291,10241,8685,4128,4557,1525,668,857
2049,113,Dallas County,44,44 yrs,47619,22429,25190,7656,3934,3722,12158,5863,6295,18098,8078,10020,8383,3975,4408,1324,579,745
2049,113,Dallas County,45,45 yrs,46564,22059,24505,7536,3857,3679,11877,5677,6200,17568,7875,9693,8277,4080,4197,1306,570,736
2049,113,Dallas County,46,46 yrs,45623,21437,24186,7378,3815,3563,11620,5558,6062,17313,7734,9579,8088,3776,4312,1224,554,670
2049,113,Dallas County,47,47 yrs,45960,21673,24287,7561,3890,3671,11812,5710,6102,17881,8030,9851,7597,3539,4058,1109,504,605
2049,113,Dallas County,48,48 yrs,46204,21840,24364,7746,4058,3688,11589,5609,5980,17714,7914,9800,8041,3789,4252,1114,470,644
2049,113,Dallas County,49,49 yrs,45183,21102,24081,7762,3966,3796,11843,5623,6220,17097,7671,9426,7385,3335,4050,1096,507,589
2049,113,Dallas County,50,50 yrs,43390,20296,23094,7824,4034,3790,11364,5457,5907,16301,7136,9165,6805,3213,3592,1096,456,640
2049,113,Dallas County,51,51 yrs,42695,20088,22607,7849,4046,3803,11491,5573,5918,15729,6919,8810,6518,3061,3457,1108,489,619
2049,113,Dallas County,52,52 yrs,42581,19793,22788,8225,4213,4012,11520,5471,6049,15349,6796,8553,6473,2858,3615,1014,455,559
2049,113,Dallas County,53,53 yrs,42474,19853,22621,8154,4157,3997,11562,5614,5948,15244,6602,8642,6474,2979,3495,1040,501,539
2049,113,Dallas County,54,54 yrs,43210,20513,22697,8460,4373,4087,12203,5808,6395,14991,6719,8272,6499,3115,3384,1057,498,559
2049,113,Dallas County,55,55 yrs,42446,19859,22587,8274,4257,4017,12129,5732,6397,14695,6552,8143,6376,2856,3520,972,462,510
2049,113,Dallas County,56,56 yrs,41520,19437,22083,7948,4078,3870,12585,5899,6686,14619,6538,8081,5428,2506,2922,940,416,524
2049,113,Dallas County,57,57 yrs,40965,19301,21664,8135,4119,4016,11974,5700,6274,14359,6475,7884,5681,2621,3060,816,386,430
2049,113,Dallas County,58,58 yrs,41335,19544,21791,8311,4223,4088,11762,5496,6266,14621,6620,8001,5807,2797,3010,834,408,426
2049,113,Dallas County,59,59 yrs,40513,19207,21306,8372,4305,4067,11114,5060,6054,14341,6685,7656,5898,2784,3114,788,373,415
2049,113,Dallas County,60,60 yrs,39081,18417,20664,8115,3970,4145,10172,4623,5549,14037,6756,7281,6086,2770,3316,671,298,373
2049,113,Dallas County,61,61 yrs,39058,18756,20302,8558,4172,4386,9472,4199,5273,14403,6952,7451,5938,3133,2805,687,300,387
2049,113,Dallas County,62,62 yrs,38538,18059,20479,8780,4200,4580,8826,3893,4933,14415,6986,7429,5873,2732,3141,644,248,396
2049,113,Dallas County,63,63 yrs,38661,17989,20672,8971,4278,4693,8548,3601,4947,14307,6897,7410,6169,2898,3271,666,315,351
2049,113,Dallas County,64,64 yrs,36277,17292,18985,8362,3998,4364,7640,3285,4355,14028,6818,7210,5656,2939,2717,591,252,339
2049,113,Dallas County,65,65 yrs,35895,16763,19132,7940,3924,4016,7248,3083,4165,13925,6722,7203,6221,2773,3448,561,261,300
2049,113,Dallas County,66,66 yrs,36372,16983,19389,7886,3884,4002,7265,3035,4230,14511,6985,7526,6113,2814,3299,597,265,332
2049,113,Dallas County,67,67 yrs,34682,16399,18283,7422,3646,3776,6854,2873,3981,14289,6965,7324,5569,2662,2907,548,253,295
2049,113,Dallas County,68,68 yrs,33806,15728,18078,7115,3461,3654,6765,2792,3973,14461,7001,7460,5037,2270,2767,428,204,224
2049,113,Dallas County,69,69 yrs,33154,15588,17566,6606,3258,3348,6552,2668,3884,14605,7069,7536,4924,2367,2557,467,226,241
2049,113,Dallas County,70,70 yrs,29695,14040,15655,5902,2905,2997,5937,2465,3472,13276,6440,6836,4204,2045,2159,376,185,191
2049,113,Dallas County,71,71 yrs,29052,13623,15429,5685,2758,2927,5533,2228,3305,13599,6572,7027,3900,1921,1979,335,144,191
2049,113,Dallas County,72,72 yrs,27859,12776,15083,5452,2681,2771,5343,2112,3231,13131,6120,7011,3613,1718,1895,320,145,175
